ID,Category,Total
1302550,Expulsions with educational services,632
1302550,Referral to law enforcement,387
100270,Expulsions with educational services,102
100270,Referral to law enforcement,30
1305850,Expulsions with educational services,7
1305850,Referral to law enforcement,17
1201320,Expulsions with educational services,5
1201320,Referral to law enforcement,28
1303060,Expulsions with educational services,0
1303060,Referral to law enforcement,2
4701170,Expulsions with educational services,0
4701170,Referral to law enforcement,0
1304950,Expulsions with educational services,0
1304950,Referral to law enforcement,7
102850,Expulsions with educational services,0
102850,Referral to law enforcement,0
1303990,Expulsions with educational services,10
1303990,Referral to law enforcement,0
100185,Expulsions with educational services,0
100185,Referral to law enforcement,0
102400,Expulsions with educational services,33
102400,Referral to law enforcement,1
102700,Expulsions with educational services,1
102700,Referral to law enforcement,8
1300720,Expulsions with educational services,0
1300720,Referral to law enforcement,0
1304200,Expulsions with educational services,4
1304200,Referral to law enforcement,65
1300630,Expulsions with educational services,51
1300630,Referral to law enforcement,2
1302640,Expulsions with educational services,0
1302640,Referral to law enforcement,0
103390,Expulsions with educational services,32
103390,Referral to law enforcement,11
1200240,Expulsions with educational services,30
1200240,Referral to law enforcement,110
4700630,Expulsions with educational services,0
4700630,Referral to law enforcement,23
1201890,Expulsions with educational services,8
1201890,Referral to law enforcement,6
1305340,Expulsions with educational services,17
1305340,Referral to law enforcement,0
102100,Expulsions with educational services,5
102100,Referral to law enforcement,4
4700900,Expulsions with educational services,28
4700900,Referral to law enforcement,0
101110,Expulsions with educational services,27
101110,Referral to law enforcement,1
100330,Expulsions with educational services,0
100330,Referral to law enforcement,0
4701830,Expulsions with educational services,55
4701830,Referral to law enforcement,6
1303480,Expulsions with educational services,0
1303480,Referral to law enforcement,0
4012630,Expulsions with educational services,3
4012630,Referral to law enforcement,0
2911250,Expulsions with educational services,0
2911250,Referral to law enforcement,3
4660450,Expulsions with educational services,0
4660450,Referral to law enforcement,1
2010020,Expulsions with educational services,1
2010020,Referral to law enforcement,1
3176710,Expulsions with educational services,1
3176710,Referral to law enforcement,2
2010470,Expulsions with educational services,0
2010470,Referral to law enforcement,0
3171220,Expulsions with educational services,0
3171220,Referral to law enforcement,4
4018630,Expulsions with educational services,0
4018630,Referral to law enforcement,0
4600036,Expulsions with educational services,0
4600036,Referral to law enforcement,0
3178210,Expulsions with educational services,0
3178210,Referral to law enforcement,2
4017580,Expulsions with educational services,1
4017580,Referral to law enforcement,0
2928800,Expulsions with educational services,0
2928800,Referral to law enforcement,3
2932100,Expulsions with educational services,1
2932100,Referral to law enforcement,0
2008400,Expulsions with educational services,0
2008400,Referral to law enforcement,10
4027930,Expulsions with educational services,0
4027930,Referral to law enforcement,0
4016380,Expulsions with educational services,0
4016380,Referral to law enforcement,3
2000002,Expulsions with educational services,0
2000002,Referral to law enforcement,5
4010860,Expulsions with educational services,0
4010860,Referral to law enforcement,2
4636060,Expulsions with educational services,0
4636060,Referral to law enforcement,0
4022800,Expulsions with educational services,2
4022800,Referral to law enforcement,0
3100034,Expulsions with educational services,0
3100034,Referral to law enforcement,1
2923460,Expulsions with educational services,0
2923460,Referral to law enforcement,0
2009320,Expulsions with educational services,0
2009320,Referral to law enforcement,5
3100077,Expulsions with educational services,0
3100077,Referral to law enforcement,0
2012390,Expulsions with educational services,0
2012390,Referral to law enforcement,0
3104870,Expulsions with educational services,2
3104870,Referral to law enforcement,0
2929250,Expulsions with educational services,0
2929250,Referral to law enforcement,3
2003390,Expulsions with educational services,0
2003390,Referral to law enforcement,1
2006420,Expulsions with educational services,0
2006420,Referral to law enforcement,0
4030060,Expulsions with educational services,12
4030060,Referral to law enforcement,2
2926160,Expulsions with educational services,0
2926160,Referral to law enforcement,0
4005460,Expulsions with educational services,0
4005460,Referral to law enforcement,4
2006840,Expulsions with educational services,0
2006840,Referral to law enforcement,0
2921330,Expulsions with educational services,0
2921330,Referral to law enforcement,4
2003900,Expulsions with educational services,0
2003900,Referral to law enforcement,1
2913170,Expulsions with educational services,0
2913170,Referral to law enforcement,0
4009780,Expulsions with educational services,20
4009780,Referral to law enforcement,0
4004500,Expulsions with educational services,4
4004500,Referral to law enforcement,37
4021540,Expulsions with educational services,30
4021540,Referral to law enforcement,0
2919260,Expulsions with educational services,0
2919260,Referral to law enforcement,0
3100022,Expulsions with educational services,0
3100022,Referral to law enforcement,0
4000021,Expulsions with educational services,7
4000021,Referral to law enforcement,0
4004110,Expulsions with educational services,0
4004110,Referral to law enforcement,0
4633360,Expulsions with educational services,0
